recall	precision
1.0	0.0019207024283166415
1.0	0.0019207400729097251
1.0	0.00192077771897846
1.0	0.0019208153665229322
1.0	0.001920853015543229
1.0	0.0019208906660394371
1.0	0.0019209283180116432
1.0	0.0019209659714599342
1.0	0.0019210036263843967
1.0	0.0019210412827851179
1.0	0.001921078940662184
1.0	0.0019211166000156826
1.0	0.0019211542608456999
1.0	0.001921191923152323
1.0	0.0019212295869356388
1.0	0.001921267252195734
1.0	0.0019213049189326955
1.0	0.0019213425871466101
1.0	0.001921380256837565
1.0	0.0019214179280056466
1.0	0.001921455600650942
1.0	0.0019214932747735384
1.0	0.0019215309503735221
1.0	0.0019215686274509803
1.0	0.001921606306006
1.0	0.0019216439860386683
1.0	0.0019216816675490715
1.0	0.001921719350537297
1.0	0.0019217570350034316
1.0	0.0019217947209475624
1.0	0.0019218324083697762
1.0	0.00192187009727016
1.0	0.0019219077876488008
1.0	0.0019219454795057855
1.0	0.0019219831728412011
1.0	0.0019220208676551346
1.0	0.001922058563947673
1.0	0.0019220962617189032
1.0	0.0019221339609689124
1.0	0.0019221716616977876
1.0	0.0019222093639056155
1.0	0.0019222470675924837
1.0	0.0019222847727584787
1.0	0.0019223224794036877
1.0	0.001922360187528198
1.0	0.0019223978971320962
1.0	0.0019224356082154696
1.0	0.0019224733207784054
1.0	0.0019225110348209907
1.0	0.0019225487503433123
1.0	0.0019225864673454575
1.0	0.001922624185827513
1.0	0.0019226619057895666
1.0	0.0019226996272317049
1.0	0.0019227373501540153
1.0	0.0019227750745565845
1.0	0.0019228128004395001
1.0	0.001922850527802849
1.0	0.0019228882566467184
1.0	0.0019229259869711953
1.0	0.0019229637187763672
1.0	0.0019230014520623209
1.0	0.0019230391868291438
1.0	0.0019230769230769232
1.0	0.0019231146608057457
1.0	0.0019231524000156992
1.0	0.001923227882879347
1.0	0.0019232656265332157
1.0	0.0019233033716685639
1.0	0.0019233411182854787
1.0	0.0019233788663840477
1.0	0.001923416615964358
1.0	0.0019234543670264967
1.0	0.001923492119570551
1.0	0.0019235298735966082
1.0	0.0019235676291047559
1.0	0.0019236053860950811
1.0	0.001923643144567671
1.0	0.0019236809045226132
1.0	0.0019237186659599944
1.0	0.0019237564288799027
1.0	0.0019237941932824247
1.0	0.0019238319591676483
1.0	0.0019238697265356603
1.0	0.0019239074953865483
1.0	0.0019239452657203997
1.0	0.0019239830375373018
1.0	0.0019240208108373417
1.0	0.001924058585620607
1.0	0.001924096361887185
1.0	0.0019241341396371632
1.0	0.0019241719188706288
1.0	0.0019242096995876693
1.0	0.001924247481788372
1.0	0.0019242852654728245
1.0	0.0019243230506411138
1.0	0.0019243608372933275
1.0	0.0019243986254295533
1.0	0.0019244364150498782
1.0	0.00192447420615439
1.0	0.001924511998743176
1.0	0.0019245497928163232
1.0	0.0019245875883739199
1.0	0.001924625385416053
1.0	0.00192466318394281
1.0	0.0019247009839542786
1.0	0.001924738785450546
1.0	0.0019247765884316999
1.0	0.0019248143928978277
1.0	0.001924852198849017
1.0	0.0019248900062853551
1.0	0.0019249278152069298
1.0	0.0019249656256138284
1.0	0.0019250034375061383
1.0	0.0019250412508839475
1.0	0.0019250790657473432
1.0	0.001925116882096413
1.0	0.0019251546999312446
1.0	0.0019251925192519251
1.0	0.0019252303400585427
1.0	0.0019252681623511845
1.0	0.0019253059861299385
1.0	0.001925343811394892
1.0	0.0019253816381461326
1.0	0.0019254194663837479
1.0	0.0019254572961078255
1.0	0.0019254951273184532
1.0	0.0019255329600157186
1.0	0.0019255707941997092
1.0	0.0019256086298705126
1.0	0.0019256464670282167
1.0	0.0019256843056729088
1.0	0.0019257221458046766
1.0	0.0019257599874236084
1.0	0.001925797830529791
1.0	0.0019258356751233124
1.0	0.0019258735212042606
1.0	0.0019259113687727228
1.0	0.001925949217828787
1.0	0.001925987068372541
1.0	0.001926024920404072
1.0	0.0019260627739234686
1.0	0.0019261006289308176
1.0	0.0019261384854262072
1.0	0.0019261763434097253
1.0	0.0019262142028814591
1.0	0.001926252063841497
1.0	0.0019262899262899264
1.0	0.001926327790226835
1.0	0.0019263656556523106
1.0	0.0019264035225664412
1.0	0.0019264413909693145
1.0	0.0019264792608610184
1.0	0.0019265171322416404
1.0	0.0019265550051112683
1.0	0.0019265928794699903
1.0	0.001926630755317894
1.0	0.0019266686326550673
1.0	0.001926706511481598
1.0	0.001926744391797574
1.0	0.0019267822736030828
1.0	0.0019268201568982128
1.0	0.001926895927957687
1.0	0.0019269338157222068
1.0	0.0019269717049766994
1.0	0.0019270095957212522
1.0	0.0019270474879559533
1.0	0.0019270853816808905
1.0	0.0019271232768961516
1.0	0.001927161173601825
1.0	0.001927199071797998
1.0	0.001927236971484759
1.0	0.0019272748726621958
1.0	0.0019273127753303965
1.0	0.0019273506794894486
1.0	0.0019273885851394407
1.0	0.0019274264922804602
1.0	0.0019274644009125955
1.0	0.0019275023110359342
1.0	0.0019275402226505646
1.0	0.0019275781357565745
1.0	0.001927616050354052
1.0	0.001927653966443085
1.0	0.0019276918840237618
1.0	0.00192772980309617
1.0	0.0019277677236603983
1.0	0.001927805645716534
1.0	0.0019278435692646654
1.0	0.0019278814943048807
1.0	0.0019279194208372678
1.0	0.001927957348861915
1.0	0.00192799527837891
1.0	0.0019280332093883413
1.0	0.0019280711418902968
1.0	0.0019281090758848643
1.0	0.0019281470113721325
1.0	0.001928184948352189
1.0	0.001928222886825122
1.0	0.0019282987682499705
1.0	0.0019283367112020622
1.0	0.001928374655647383
1.0	0.001928412601586021
1.0	0.0019284505490180645
1.0	0.0019284884979436016
1.0	0.0019285264483627205
1.0	0.001928602353682056
1.0	0.0019286403085824494
1.0	0.0019286782649767771
1.0	0.0019287162228651276
1.0	0.001928754182247589
1.0	0.0019287921431242496
1.0	0.0019288301054951975
1.0	0.0019288680693605213
1.0	0.0019289060347203086
1.0	0.0019289440015746481
1.0	0.0019289819699236281
1.0	0.0019290199397673366
1.0	0.001929057911105862
1.0	0.0019290958839392925
1.0	0.0019291338582677166
1.0	0.0019291718340912222
1.0	0.0019292098114098981
1.0	0.0019292477902238322
1.0	0.0019292857705331128
1.0	0.0019293237523378285
1.0	0.0019293617356380675
1.0	0.001929399720433918
1.0	0.0019294377067254685
1.0	0.0019294756945128074
1.0	0.001929513683796023
1.0	0.0019295516745752033
1.0	0.001929589666850437
1.0	0.0019296276606218126
1.0	0.0019296656558894184
1.0	0.0019297036526533425
1.0	0.0019297416509136737
1.0	0.0019297796506705
1.0	0.0019298556546739922
1.0	0.001929893658920835
1.0	0.0019299316646645267
1.0	0.0019299696719051558
1.0	0.0019300076806428106
1.0	0.00193004569087758
1.0	0.001930083702609552
1.0	0.0019301217158388152
1.0	0.001930159730565458
1.0	0.001930197746789569
1.0	0.0019302357645112366
1.0	0.0019302737837305496
1.0	0.0019303118044475959
1.0	0.0019303498266624647
1.0	0.0019303878503752437
1.0	0.0019304258755860222
1.0	0.0019304639022948882
1.0	0.0019305019305019305
1.0	0.0019305399602072375
1.0	0.001930577991410898
1.0	0.0019306160241130002
1.0	0.0019306540583136327
1.0	0.0019306920940128844
1.0	0.0019307301312108437
1.0	0.0019307681699075989
1.0	0.001930806210103239
1.0	0.0019308442517978525
1.0	0.0019308822949915278
1.0	0.0019309203396843536
1.0	0.0019309583858764187
1.0	0.0019309964335678116
1.0	0.0019310344827586207
1.0	0.001931072533448935
1.0	0.001931110585638843
1.0	0.0019311486393284332
1.0	0.0019311866945177945
1.0	0.0019312247512070155
1.0	0.0019312628093961848
1.0	0.001931300869085391
1.0	0.001931338930274723
1.0	0.0019313769929642695
1.0	0.001931415057154119
1.0	0.0019314531228443604
1.0	0.001931491190035082
1.0	0.0019315292587263732
1.0	0.0019315673289183224
1.0	0.0019316434738045492
1.0	0.0019316815484990047
1.0	0.001931719624694473
1.0	0.001931757702391043
1.0	0.0019317957815888035
1.0	0.0019318338622878433
1.0	0.001931871944488251
1.0	0.0019319100281901156
1.0	0.001931948113393526
1.0	0.0019319862000985706
1.0	0.0019320242883053387
1.0	0.0019320623780139188
1.0	0.0019321004692243997
1.0	0.0019321385619368704
1.0	0.0019321766561514195
1.0	0.0019322147518681361
1.0	0.0019322528490871092
1.0	0.0019322909478084271
1.0	0.0019323290480321791
1.0	0.001932367149758454
1.0	0.0019324052529873408
1.0	0.001932443357718928
1.0	0.001932481463953305
1.0	0.0019325195716905603
1.0	0.0019325576809307828
1.0	0.0019325957916740619
1.0	0.001932633903920486
1.0	0.001932672017670144
1.0	0.0019327101329231254
1.0	0.0019327482496795188
1.0	0.001932786367939413
1.0	0.0019328244877028973
1.0	0.0019328626089700604
1.0	0.0019329007317409914
1.0	0.001932938856015779
1.0	0.0019329769817945128
1.0	0.0019330151090772812
1.0	0.0019330532378641734
1.0	0.0019330913681552785
1.0	0.0019331294999506855
1.0	0.0019331676332504833
1.0	0.001933205768054761
1.0	0.0019332439043636077
1.0	0.0019332820421771122
1.0	0.001933320181495364
1.0	0.0019333583223184517
1.0	0.0019333964646464647
1.0	0.0019334346084794918
1.0	0.0019334727538176221
1.0	0.001933510900660945
1.0	0.0019335490490095494
1.0	0.0019335871988635242
1.0	0.001933625350222959
1.0	0.0019336635030879421
1.0	0.0019337016574585636
1.0	0.0019337398133349119
1.0	0.0019337779707170764
1.0	0.0019338161296051464
1.0	0.0019338542899992107
1.0	0.0019338924518993586
1.0	0.0019339306153056794
1.0	0.0019339687802182623
1.0	0.001934006946637196
1.0	0.0019340451145625703
1.0	0.001934083283994474
1.0	0.0019341214549329965
1.0	0.0019341596273782268
1.0	0.0019341978013302545
1.0	0.0019342359767891683
1.0	0.0019342741537550577
1.0	0.001934312332228012
1.0	0.0019343505122081204
1.0	0.001934388693695472
1.0	0.0019344268766901562
1.0	0.0019344650611922622
1.0	0.0019345032472018792
1.0	0.0019345414347190968
1.0	0.0019345796237440038
1.0	0.00193461781427669
1.0	0.0019346560063172441
1.0	0.001934694199865756
1.0	0.0019347323949223147
1.0	0.0019347705914870095
1.0	0.0019348087895599297
1.0	0.0019348469891411649
1.0	0.001934885190230804
1.0	0.001934923392828937
1.0	0.0019349615969356526
1.0	0.0019349998025510406
1.0	0.0019350380096751902
1.0	0.0019350762183081905
1.0	0.0019351144284501312
1.0	0.0019351526401011018
1.0	0.0019351908532611916
1.0	0.0019352290679304897
1.0	0.001935267284109086
1.0	0.0019353055017970694
1.0	0.0019353437209945297
1.0	0.0019353819417015563
1.0	0.0019354201639182383
1.0	0.0019354583876446656
1.0	0.0019354966128809275
1.0	0.0019355348396271133
1.0	0.0019355730678833126
1.0	0.0019356112976496149
1.0	0.0019356495289261095
1.0	0.001935687761712886
1.0	0.0019357259960100341
1.0	0.0019357642318176432
1.0	0.0019358024691358024
1.0	0.0019358407079646017
1.0	0.0019358789483041306
1.0	0.0019359171901544782
1.0	0.0019359554335157346
1.0	0.001935993678387989
1.0	0.0019360319247713309
1.0	0.0019360701726658502
1.0	0.001936108422071636
1.0	0.0019361466729887783
1.0	0.0019361849254173663
1.0	0.00193622317935749
1.0	0.0019362614348092386
1.0	0.001936299691772702
1.0	0.0019363379502479697
1.0	0.0019363762102351315
1.0	0.0019364144717342764
1.0	0.0019364527347454949
1.0	0.0019364909992688759
1.0	0.0019365292653045092
1.0	0.001936567532852485
1.0	0.0019366058019128923
1.0	0.001936644072485821
1.0	0.0019366823445713607
1.0	0.0019367206181696013
1.0	0.0019367588932806324
1.0	0.0019367971699045436
1.0	0.0019368354480414245
1.0	0.001936873727691365
1.0	0.001936912008854455
1.0	0.0019369502915307837
1.0	0.001936988575720441
1.0	0.001937026861423517
1.0	0.0019370651486401013
1.0	0.0019371034373702834
1.0	0.001937141727614153
1.0	0.0019371800193718
1.0	0.0019372183126433145
1.0	0.0019372566074287861
1.0	0.0019372949037283042
1.0	0.0019373332015419592
1.0	0.0019373715008698402
1.0	0.0019374098017120376
1.0	0.0019374481040686411
1.0	0.0019374864079397401
1.0	0.0019375247133254251
1.0	0.0019375630202257855
1.0	0.001937601328640911
1.0	0.0019376396385708918
1.0	0.0019376779500158178
1.0	0.0019377162629757784
1.0	0.0019377545774508641
1.0	0.0019377928934411642
1.0	0.001937831210946769
1.0	0.001937869529967768
1.0	0.0019379078505042514
1.0	0.0019379461725563092
1.0	0.001937984496124031
1.0	0.001938022821207507
1.0	0.0019380611478068267
1.0	0.0019380994759220806
1.0	0.0019381378055533581
1.0	0.0019381761367007495
1.0	0.0019382144693643449
1.0	0.0019382528035442337
1.0	0.0019382911392405063
1.0	0.0019383294764532526
1.0	0.0019383678151825626
1.0	0.0019384061554285263
1.0	0.0019384444971912334
1.0	0.0019384828404707744
1.0	0.001938521185267239
1.0	0.0019385595315807172
1.0	0.0019385978794112992
1.0	0.001938636228759075
1.0	0.0019386745796241345
1.0	0.0019387129320065678
1.0	0.0019387512859064652
1.0	0.0019387896413239163
1.0	0.0019388279982590116
1.0	0.0019388663567118409
1.0	0.0019389047166824944
1.0	0.0019391732789837148
1.0	0.0019392116511002058
1.0	0.0019392500247353318
1.0	0.0019392883998891836
1.0	0.0019393267765618507
1.0	0.0019393651547534236
1.0	0.0019394035344639923
1.0	0.0019394419156936473
1.0	0.0019394802984424786
1.0	0.0019395186827105763
1.0	0.0019395954558049321
1.0	0.0019396338446313706
1.0	0.0019396722349774365
1.0	0.00193971062684322
1.0	0.0019397490202288112
1.0	0.0019397874151343005
1.0	0.0019398258115597782
1.0	0.0019398642095053346
1.0	0.0019399026089710599
1.0	0.0019399410099570442
1.0	0.001939979412463378
1.0	0.0019400178164901514
1.0	0.001940056222037455
1.0	0.0019400946291053787
1.0	0.0019401330376940134
1.0	0.0019401714478034487
1.0	0.0019402098594337755
1.0	0.001940248272585084
1.0	0.001940286687257464
1.0	0.0019403251034510068
1.0	0.001940363521165802
1.0	0.0019404019404019404
1.0	0.0019404403611595121
1.0	0.0019404787834386076
1.0	0.0019405172072393172
1.0	0.0019405556325617314
1.0	0.0019405940594059406
1.0	0.001940632487772035
1.0	0.0019406709176601053
1.0	0.0019407093490702418
1.0	0.0019407477820025348
1.0	0.001940786216457075
1.0	0.0019408246524339526
1.0	0.001940863089933258
1.0	0.001940901528955082
1.0	0.0019409399694995148
1.0	0.0019409784115666468
1.0	0.0019410168551565687
1.0	0.001941055300269371
1.0	0.001941093746905144
1.0	0.0019411321950639781
1.0	0.0019411706447459642
1.0	0.0019412090959511925
1.0	0.0019412475486797537
1.0	0.0019412860029317382
1.0	0.0019413244587072364
1.0	0.0019413629160063392
1.0	0.0019414013748291368
1.0	0.0019414398351757201
1.0	0.0019414782970461795
1.0	0.0019415167604406054
1.0	0.0019415552253590886
1.0	0.0019415936918017198
1.0	0.0019416321597685892
1.0	0.0019416706292597877
1.0	0.0019417091002754056
1.0	0.0019417860468802632
1.0	0.0019418245224696838
1.0	0.0019418629995838865
1.0	0.001941901478222962
1.0	0.0019419399583870008
1.0	0.0019419784400760939
1.0	0.0019420169232903315
1.0	0.0019420554080298046
1.0	0.0019420938942946039
1.0	0.0019421323820848196
1.0	0.0019422093622418646
1.0	0.0019422478546088748
1.0	0.001942286348501665
1.0	0.001942324843920325
1.0	0.0019423633408649462
1.0	0.0019424018393356193
1.0	0.0019424788408554836
1.0	0.0019425173439048564
1.0	0.001942555848480644
1.0	0.001942594354582937
1.0	0.0019426328622118264
1.0	0.0019426713713674027
1.0	0.0019427098820497572
1.0	0.0019427483942589803
1.0	0.001942786907995163
1.0	0.0019428254232583958
1.0	0.00194286394004877
1.0	0.001942902458366376
1.0	0.0019429409782113047
1.0	0.0019429794995836473
1.0	0.0019430180224834944
1.0	0.0019430565469109365
1.0	0.0019430950728660653
1.0	0.001943133600348971
1.0	0.0019431721293597447
1.0	0.0019432106598984771
1.0	0.0019432491919652594
1.0	0.0019432877255601824
1.0	0.0019433262606833369
1.0	0.0019434033355147044
1.0	0.0019434418752230993
1.0	0.0019434804164600893
1.0	0.0019435189592257654
1.0	0.0019435575035202188
1.0	0.0019435960493435404
1.0	0.001943634596695821
1.0	0.0019436731455771518
1.0	0.0019437116959876237
1.0	0.0019437502479273275
1.0	0.0019437888013963543
1.0	0.0019438273563947954
1.0	0.0019438659129227412
1.0	0.0019439044709802832
1.0	0.0019439430305675123
1.0	0.0019439815916845195
1.0	0.0019440201543313958
1.0	0.0019440587185082325
1.0	0.0019440972842151203
1.0	0.0019441358514521504
1.0	0.001944174420219414
1.0	0.001944212990517002
1.0	0.0019442515623450056
1.0	0.0019442901357035157
1.0	0.0019443287105926235
1.0	0.0019443672870124201
1.0	0.0019444058649629968
1.0	0.0019444444444444444
1.0	0.0019444830254568544
1.0	0.0019445216080003175
1.0	0.001944560192074925
1.0	0.0019445987776807684
1.0	0.0019446373648179384
1.0	0.0019446759534865262
1.0	0.0019447145436866232
1.0	0.0019447531354183205
1.0	0.0019447917286817091
1.0	0.0019448303234768803
1.0	0.0019448689198039255
1.0	0.0019449075176629356
1.0	0.001944946117054002
1.0	0.001944984717977216
1.0	0.0019450233204326684
1.0	0.0019450619244204509
1.0	0.0019451005299406547
1.0	0.0019451391369933707
1.0	0.0019451777455786903
1.0	0.001945216355696705
1.0	0.001945254967347506
1.0	0.0019452935805311842
1.0	0.0019453321952478313
1.0	0.0019453708114975385
1.0	0.001945409429280397
1.0	0.0019454480485964981
1.0	0.0019454866694459333
1.0	0.0019455639157451709
1.0	0.0019456025411951558
1.0	0.0019456411681788401
1.0	0.0019456797966963151
1.0	0.001945718426747672
1.0	0.0019457570583330025
1.0	0.0019457956914523975
1.0	0.0019458343261059487
1.0	0.0019458729622937475
1.0	0.0019459116000158849
1.0	0.0019459502392724529
1.0	0.0019459888800635425
1.0	0.0019460275223892453
1.0	0.0019460661662496525
1.0	0.0019461048116448556
1.0	0.0019461434585749465
1.0	0.0019461821070400158
1.0	0.0019462207570401556
1.0	0.0019462594085754572
1.0	0.001946298061646012
1.0	0.0019463367162519116
1.0	0.0019463753723932473
1.0	0.0019464140300701107
1.0	0.0019464526892825932
1.0	0.0019464913500307863
1.0	0.0019465300123147817
1.0	0.0019465686761346707
1.0	0.001946607341490545
1.0	0.001946646008382496
1.0	0.0019466846768106153
1.0	0.0019467233467749946
1.0	0.001946762018275725
1.0	0.0019468006913128985
1.0	0.0019468393658866065
1.0	0.0019468780419969406
1.0	0.0019469167196439923
1.0	0.0019469553988278533
1.0	0.0019469940795486152
1.0	0.0019470327618063695
1.0	0.001947071445601208
1.0	0.001947110130933222
1.0	0.0019471488178025036
1.0	0.0019471875062091438
1.0	0.0019472261961532347
1.0	0.001947264887634868
1.0	0.001947303580654135
1.0	0.0019473422752111277
1.0	0.0019473809713059374
1.0	0.0019474196689386564
1.0	0.0019474583681093757
1.0	0.0019474970688181873
1.0	0.0019475357710651829
1.0	0.0019475744748504542
1.0	0.0019476131801740928
1.0	0.0019476518870361905
1.0	0.0019476905954368391
1.0	0.0019477293053761305
1.0	0.001947768016854156
1.0	0.0019478067298710074
1.0	0.001947845444426777
1.0	0.0019478841605215559
1.0	0.0019479228781554363
1.0	0.0019479615973285098
1.0	0.0019480003180408682
1.0	0.0019480390402926034
1.0	0.0019480777640838072
1.0	0.001948116489414571
1.0	0.0019481552162849873
1.0	0.0019481939446951474
1.0	0.0019482326746451434
1.0	0.0019482714061350669
1.0	0.00194831013916501
1.0	0.0019483488737350643
1.0	0.0019483876098453218
1.0	0.0019484263474958746
1.0	0.0019484650866868141
1.0	0.0019485038274182323
1.0	0.0019485425696902216
1.0	0.0019485813135028732
1.0	0.0019486200588562793
1.0	0.0019486588057505319
1.0	0.0019486975541857228
1.0	0.001948736304161944
1.0	0.0019487750556792874
1.0	0.0019488138087378447
1.0	0.0019488525633377083
1.0	0.0019488913194789699
1.0	0.0019489300771617214
1.0	0.001948968836386055
1.0	0.0019490075971520624
1.0	0.0019490463594598357
1.0	0.001949085123309467
1.0	0.0019491238887010482
1.0	0.0019491626556346713
1.0	0.0019492014241104282
1.0	0.0019492401941284111
1.0	0.0019492789656887122
1.0	0.001949317738791423
1.0	0.001949356513436636
1.0	0.001949395289624443
1.0	0.0019494340673549362
1.0	0.0019494728466282077
1.0	0.0019495116274443494
1.0	0.0019495504098034535
1.0	0.001949589193705612
1.0	0.001949627979150917
1.0	0.0019496667661394608
1.0	0.0019497055546713353
1.0	0.0019497443447466327
1.0	0.001949783136365445
1.0	0.0019498219295278646
1.0	0.0019498607242339832
1.0	0.0019498995204838933
1.0	0.0019499383182776872
1.0	0.0019499771176154565
1.0	0.0019500159184972939
1.0	0.0019500547209232912
1.0	0.0019500935248935407
1.0	0.001950132330408135
1.0	0.0019501711374671656
1.0	0.0019502099460707249
1.0	0.0019502487562189055
1.0	0.0019502875679117992
1.0	0.0019503263811494985
1.0	0.0019503651959320955
1.0	0.0019504040122596824
1.0	0.0019504428301323515
1.0	0.001950481649550195
1.0	0.0019505204705133053
1.0	0.0019505592930217745
1.0	0.001950598117075695
1.0	0.0019506369426751592
1.0	0.0019506757698202592
1.0	0.0019507145985110871
1.0	0.0019507534287477358
1.0	0.001950792260530297
1.0	0.0019508310938588633
1.0	0.0019508699287335272
1.0	0.0019509087651543805
1.0	0.0019509476031215162
1.0	0.0019509864426350261
1.0	0.001951025283695003
1.0	0.0019510641263015389
1.0	0.0019511029704547265
1.0	0.001951141816154658
1.0	0.0019511806634014256
1.0	0.001951219512195122
1.0	0.0019512583625358394
1.0	0.0019512972144236705
1.0	0.0019513360678587073
1.0	0.0019513749228410426
1.0	0.0019514137793707686
1.0	0.0019514526374479779
1.0	0.0019514914970727628
1.0	0.0019515303582452158
1.0	0.0019515692209654293
1.0	0.001951608085233496
1.0	0.001951646951049508
1.0	0.0019516858184135582
1.0	0.0019517246873257388
1.0	0.0019517635577861424
1.0	0.0019518024297948617
1.0	0.0019518413033519887
1.0	0.0019518801784576163
1.0	0.001951919055111837
1.0	0.0019519579333147432
1.0	0.0019519968130664277
1.0	0.0019520356943669827
1.0	0.001952074577216501
1.0	0.001952113461615075
1.0	0.0019521523475627975
1.0	0.001952191235059761
1.0	0.0019522301241060578
1.0	0.001952269014701781
1.0	0.0019523079068470227
1.0	0.0019523468005418758
1.0	0.0019523856957864329
1.0	0.0019524245925807867
1.0	0.0019524634909250293
1.0	0.001952502390819254
1.0	0.0019525412922635533
1.0	0.0019525801952580196
1.0	0.0019526190998027456
1.0	0.0019526580058978242
1.0	0.0019526969135433478
1.0	0.0019527358227394093
1.0	0.0019527747334861015
1.0	0.0019528136457835166
1.0	0.0019528525596317478
1.0	0.0019528914750308877
1.0	0.0019529303919810287
1.0	0.0019529693104822637
1.0	0.0019530082305346857
1.0	0.0019530471521383872
1.0	0.001953086075293461
1.0	0.001953125
1.0	0.0019531639262580966
1.0	0.001953202854067844
1.0	0.0019532417834293345
1.0	0.0019532807143426614
1.0	0.001953319646807917
1.0	0.0019533585808251945
1.0	0.0019533975163945863
1.0	0.0019534364535161858
1.0	0.001953475392190085
1.0	0.001953514332416378
1.0	0.001953553274195156
1.0	0.001953592217526513
1.0	0.0019536311624105416
1.0	0.0019536701088473346
1.0	0.001953709056836985
1.0	0.001953748006379585
1.0	0.0019537869574752288
1.0	0.001953825910124008
1.0	0.001953864864326016
1.0	0.001953903820081346
1.0	0.001953942777390091
1.0	0.001953981736252343
1.0	0.0019540206966681952
1.0	0.0019540596586377413
1.0	0.0019540986221610736
1.0	0.0019541375872382852
1.0	0.001954176553869469
1.0	0.001954215522054718
1.0	0.0019542544917941253
1.0	0.001954332435935786
1.0	0.001954371410338226
1.0	0.0019544103862951957
1.0	0.0019544493638067885
1.0	0.001954488342873098
1.0	0.0019545273234942164
1.0	0.0019545663056702365
1.0	0.0019546052894012524
1.0	0.001954644274687357
1.0	0.001954683261528642
1.0	0.001954722249925202
1.0	0.001954761239877129
1.0	0.001954800231384517
1.0	0.0019548392244474588
1.0	0.001954878219066047
1.0	0.001954917215240375
1.0	0.0019551122194513717
1.0	0.001955151224962094
1.0	0.0019551902320292082
1.0	0.0019552292406528073
1.0	0.001955268250832984
1.0	0.0019553072625698325
1.0	0.001955346275863445
1.0	0.001955385290713915
1.0	0.001955424307121336
1.0	0.001955463325085801
1.0	0.001955502344607403
1.0	0.0019555413656862355
1.0	0.0019555803883223913
1.0	0.001955619412515964
1.0	0.001955658438267047
1.0	0.0019556974655757335
1.0	0.001955736494442116
1.0	0.0019557755248662888
1.0	0.0019558145568483445
1.0	0.0019558535903883767
1.0	0.0019558926254864785
1.0	0.001955931662142743
1.0	0.001955970700357264
1.0	0.0019560097401301346
1.0	0.001956048781461448
1.0	0.0019560878243512973
1.0	0.0019561268687997764
1.0	0.001956165914806978
1.0	0.0019562049623729964
1.0	0.001956244011497924
1.0	0.0019562830621818544
1.0	0.0019563221144248814
1.0	0.0019563611682270974
1.0	0.001956400223588597
1.0	0.0019564392805094728
1.0	0.001956478338989818
1.0	0.0019565173990297273
1.0	0.0019565564606292924
1.0	0.0019565955237886077
1.0	0.0019566345885077665
1.0	0.0019566736547868622
1.0	0.0019567127226259883
1.0	0.001956751792025238
1.0	0.001956790862984705
1.0	0.0019568299355044827
1.0	0.0019568690095846646
1.0	0.001956908085225344
1.0	0.0019569471624266144
1.0	0.0019569862411885695
1.0	0.0019570253215113026
1.0	0.0019570644033949074
1.0	0.0019571034868394776
1.0	0.0019571425718451062
1.0	0.0019571816584118868
1.0	0.001957220746539913
1.0	0.0019572598362292792
1.0	0.0019572989274800777
1.0	0.001957338020292402
1.0	0.001957377114666347
1.0	0.0019574162106020055
1.0	0.0019574553080994707
1.0	0.0019574944071588368
1.0	0.001957533507780197
1.0	0.001957572609963645
1.0	0.0019576117137092746
1.0	0.001957650819017179
1.0	0.001957689925887453
1.0	0.0019577290343201887
1.0	0.0019577681443154805
1.0	0.0019578072558734216
1.0	0.0019578463689941066
1.0	0.0019578854836776283
1.0	0.0019579245999240807
1.0	0.001957963717733557
1.0	0.0019580028371061517
1.0	0.001958041958041958
1.0	0.00195808108054107
1.0	0.0019581202046035804
1.0	0.0019581593302295842
1.0	0.0019581984574191746
1.0	0.0019582375861724446
1.0	0.0019582767164894894
1.0	0.0019583158483704012
1.0	0.001958354981815275
1.0	0.001958394116824204
1.0	0.001958433253397282
1.0	0.001958472391534603
1.0	0.0019585115312362603
1.0	0.0019585506725023484
1.0	0.00195858981533296
1.0	0.00195862895972819
1.0	0.001958668105688132
1.0	0.0019587072532128796
1.0	0.0019587464023025263
1.0	0.0019587855529571664
1.0	0.001958824705176894
1.0	0.0019588638589618022
1.0	0.0019589030143119853
1.0	0.0019589421712275373
1.0	0.0019589813297085515
1.0	0.0019590204897551224
1.0	0.0019590596513673437
1.0	0.001959098814545309
1.0	0.0019591379792891126
1.0	0.0019591771455988484
1.0	0.00195921631347461
1.0	0.0019592554829164915
1.0	0.001959294653924587
1.0	0.0019593338264989905
1.0	0.0019593730006397954
1.0	0.001959412176347096
1.0	0.0019594513536209863
1.0	0.00195949053246156
1.0	0.0019595297128689113
1.0	0.0019595688948431346
1.0	0.001959608078384323
1.0	0.001959647263492571
1.0	0.001959686450167973
1.0	0.0019597256384106224
1.0	0.0019597648282206137
1.0	0.00195980401959804
1.0	0.0019598432125429964
1.0	0.0019598824070555768
1.0	0.0019599216031358745
1.0	0.0019599608007839844
1.0	0.00196
1.0	0.0019600392007840155
1.0	0.0019600784031361253
1.0	0.0019601176070564233
1.0	0.0019601568125450037
1.0	0.0019601960196019602
1.0	0.0019602352282273874
1.0	0.001960274438421379
1.0	0.0019603136501840294
1.0	0.0019603528635154326
1.0	0.0019603920784156833
1.0	0.0019604312948848747
1.0	0.0019604705129231017
1.0	0.0019605097325304578
1.0	0.001960548953707038
1.0	0.0019605881764529357
1.0	0.001960627400768246
1.0	0.001960666626653062
